station,strike,dip,width (cm),shear,color,recorder,comments
TJ17-37 B,192,90,,,,sarah,
TJ17-37 B,67,49,,,,sarah,set of many
TJ17-37 B,160,72,,,red,sarah,
TJ17-37 B,41,80,,,,sarah,
TJ17-37 B,240,42,,,,sarah,
TJ17-37 B,194,31,,,,sarah,
TJ17-37 B,255,62,,,,sarah,
TJ17-37 B,202,38,,,,sarah,
TJ17-37 B,248,43,,,,sarah,
TJ17-37 B,184,78,,,,sarah,
TJ17-37 B,65,56,,,,sarah,
TJ17-37 B,185,88,,,,sarah,
TJ17-37 C,178,76,,,,sarah,
TJ17-37 C,258,72,,,,sarah,
TJ17-37 C,184,82,,,,sarah,
TJ17-37 C,195,84,,,,sarah,
TJ17-37 C,145,80,,,,sarah,
TJ17-37 C,230,71,,,,sarah,
TJ17-37 C,233,78,,,,sarah,
TJ17-37 C,184,73,,,,sarah,
TJ17-37 C,15,90,,,,sarah,
TJ17-37 C,230,90,,,,sarah,set of many
TJ17-37 C,238,82,,,,sarah,
TJ17-37 C,225,90,,,,sarah,
TJ17-37 C,107,90,,,,sarah,
TJ17-37 C,224,82,,,,sarah,
TJ17-37 D,185,80,,,,sarah,
TJ17-37 D,285,86,,,,sarah,
TJ17-37 D,264,82,,,,sarah,
TJ17-37 D,234,70,,,,sarah,
TJ17-37 D,322,84,,,,sarah,
TJ17-37 D,168,85,,,,sarah,
TJ17-37 D,240,78,,,,sarah,
TJ17-37 D,176,72,,,,sarah,
TJ17-37 D,152,68,,,,sarah,set of many
TJ17-37 D,262,83,,,,sarah,
TJ17-37 D,81,75,,,,sarah,
TJ17-37 D,90,63,,,,sarah,
TJ17-37 D,165,75,,,,sarah,set of many
TJ17-37 D,114,69,,,,sarah,set of many
TJ17-37 D,103,65,,,,sarah,
TJ17-37 E,60,90,,,,sarah,
TJ17-37 E,252,70,,,,sarah,set of many
TJ17-37 E,91,90,,,,sarah,
TJ17-37 E,85,90,,,,sarah,
FL17-67,90,52,,,,sarah,
FL17-67,70,60,,,,sarah,
FL17-67,84,38,,,,sarah,
FL17-67,29,78,,,,sarah,
FL17-67,50,60,,,red,sarah,
FL17-67,16,50,,,green,sarah,
FL17-67,57,78,,,,sarah,
FL17-67,42,62,,,red,sarah,
FL17-67,104,64,,,,sarah,
FL17-67,339,77,,,,sarah,
FL17-67,65,58,,,red,sarah,
FL17-67,49,80,,,,sarah,
FL17-68,350,72,,,,sarah,
FL17-68,30,55,,,,sarah,
FL17-68,16,68,,,,sarah,
FL17-68,0,80,,,,sarah,
FL17-68,134,88,,,,sarah,
FL17-68,52,73,,,,sarah,
FL17-68,166,68,,,,sarah,
FL17-68,18,62,,,,sarah,
FL17-68,24,70,,,,sarah,
FL17-68,359,89,,,,sarah,
FL17-68,16,90,,,,sarah,
FL17-68,24,43,,,,sarah,
FL17-68,340,87,,,,sarah,
FL17-68,151,82,,,,sarah,
FL17-68,24,66,,,,sarah,
FL17-68,23,64,,,,sarah,
FL17-68,356,50,,,,sarah,
FL17-68,245,90,,,,sarah,
FL17-68,15,78,,,,sarah,
FL17-68,38,83,,,,sarah,
FL17-68,0,90,,,,sarah,
FL17-68,15,75,,,,sarah,
FL17-68,303,87,,,,sarah,
FL17-68,20,73,,,,sarah,
FL17-68,25,85,,,,sarah,
FL17-68,20,81,,,,sarah,
FL17-68,125,67,,,,sarah,
FL17-69,326,88,,,,sarah,
FL17-69,57,66,,,,sarah,
FL17-69,65,83,,,red,sarah,
FL17-69,332,88,,,red,sarah,
FL17-69,257,53,,,red,sarah,
FL17-69,89,72,,,red,sarah,
FL17-69,38,48,,,,sarah,
FL17-69,132,85,,,,sarah,
FL17-69,5,70,,,,sarah,
FL17-69,3,50,,,,sarah,
FL17-69,343,78,,,,sarah,
FL17-69,20,46,,,,sarah,
FL17-69,13,47,,,,sarah,
FL17-69,9,73,,,,sarah,
FL17-70,290,50,,,pale green,sarah,
FL17-70,262,51,,,,sarah,
FL17-70,24,69,,,,sarah,
FL17-70,300,39,,,,sarah,
FL17-70,294,74,,,,sarah,
FL17-70,3,90,,,,sarah,
FL17-70,36,71,,,,sarah,
FL17-70,20,43,,,"white, orange",sarah,
FL17-70,165,86,,,,sarah,
FL17-70,1,58,,,,sarah,
FL17-70,22,90,,,,sarah,
FL17-70,315,75,,,"white, green",sarah,
FL17-70,187,55,,,,sarah,
FL17-70,22,90,,,,sarah,
FL17-70,335,83,,,red,sarah,
FL17-70,352,90,,,"white, orange",sarah,
FL17-70,341,45,,,pale green,sarah,
FL17-70,20,60,,,,sarah,
FL17-70,67,58,,,,sarah,
FL17-70,35,80,,,,sarah,
FL17-70,226,71,,,,sarah,
FL17-70,21,75,,,,sarah,
FL17-70,44,67,,,,sarah,
FL17-70,60,56,,,,sarah,
FL17-70,273,82,,,,sarah,
FL17-70,352,86,,,,sarah,
FL17-70,333,80,,,,sarah,
FL17-70,316,62,,,,sarah,
FL17-71,67,82,,,,sarah,in dike
FL17-71,45,80,,,,sarah,in dike
FL17-71,44,89,,,red,sarah,
FL17-71,243,67,,,,sarah,
FL17-71,342,78,,,"red, white",sarah,
FL17-71,39,52,,,,sarah,
FL17-71,347,90,,,red,sarah,
FL17-71,309,89,,,,sarah,
FL17-71,164,85,,,orange,sarah,matte
FL17-71,195,74,,,"white, orange",sarah,
FL17-71,59,54,,,"red, white",sarah,
FL17-71,351,78,,,,sarah,
FL17-71,13,83,,,,sarah,
FL17-71,199,86,,,,sarah,
FL17-71,65,62,,,,sarah,
FL17-71,118,68,,,,sarah,
FL17-71,20,82,,,,sarah,
FL17-71,83,62,,,"red, white",sarah,
FL17-71,68,80,,,,sarah,
FL17-71,33,55,,,,sarah,
FL17-71,65,68,,,,sarah,
FL17-71,222,81,,,,sarah,
FL17-71,52,57,,,,sarah,
FL17-71,96,82,,,,sarah,
FL17-71,341,71,,,,sarah,
FL17-71,335,90,,,,sarah,
FL17-71,25,75,,,red,sarah,
FL17-71,18,83,,,red,sarah,
FL17-71,234,84,,,red,sarah,
FL17-71,8,61,,,"red, white",sarah,
FL17-72,38,65,,,,sarah,
FL17-72,332,75,,,,sarah,
FL17-72,81,74,,,,sarah,
FL17-72,226,90,,,,sarah,
FL17-72,73,38,,,,sarah,
FL17-72,87,61,,,,sarah,
FL17-73,75,68,,,,sarah,
FL17-73,0,82,,,,sarah,
FL17-73,306,82,,,,sarah,
FL17-73,345,68,,,,sarah,
FL17-73,333,82,,,,sarah,
FL17-73,74,83,,,,sarah,
FL17-73,338,78,,,,sarah,
FL17-73,355,75,,,,sarah,
FL17-73,342,78,,,,sarah,
FL17-73,67,72,,,,sarah,
FL17-73,320,88,,,,sarah,
FL17-73,235,30,,,,sarah,
FL17-73,12,58,,,,sarah,
FL17-73,126,88,,,,sarah,
FL17-73,22,42,,,,sarah,
FL17-73,178,82,,,,sarah,
FL17-73,92,76,,,,sarah,
FL17-73,295,72,,,,sarah,
FL17-73,76,73,,,,sarah,
FL17-73,63,64,,,,sarah,
FL17-73,358,60,,,,sarah,
FL17-73,55,59,,,,sarah,
FL17-73,125,72,,,,sarah,
FL17-73,121,88,,,,sarah,
FL17-73,138,72,,,,sarah,
FL17-73,52,88,,,,sarah,
FL17-73,71,78,,,,sarah,
FL17-73,59,75,,,,sarah,
FL17-73,308,90,,,,sarah,
FL17-73,318,80,,,,sarah,
FL17-73,195,87,,,,sarah,
FL17-73,44,78,,,,sarah,
FL17-73,62,80,,,,sarah,
FL17-73,119,80,,,,sarah,
FL17-73,171,52,,,,sarah,
FL17-73,56,77,,,,sarah,
FL17-73,25,85,,,,sarah,
FL17-73,46,55,,,,sarah,
FL17-73,45,78,,,,sarah,
FL17-73,15,57,,,,sarah,
FL17-73,350,65,,,,sarah,
FL17-75 A,180,80,,,,sarah,
FL17-75 A,30,68,,,,sarah,
FL17-75 A,72,82,,,,sarah,"LL sense, photo"
FL17-75 A,240,90,,,,sarah,photo
FL17-75 A,18,65,,,,sarah,
FL17-75 A,20,68,,,,sarah,
FL17-75 A,63,45,,,,sarah,
FL17-75 A,32,63,,,,sarah,
FL17-75 A,13,79,,,,sarah,
FL17-75 A,19,69,,,,sarah,
FL17-75 A,190,62,,,,sarah,"xcuts vein, NR offset"
FL17-75 A,76,52,,,,sarah,
FL17-75 A,189,88,,,,sarah,
FL17-75 B,53,78,,,,sarah,
FL17-75 B,327,34,,,,sarah,
FL17-75 B,109,60,,,,sarah,
FL17-75 B,70,50,,,,sarah,
FL17-75 B,334,72,,,,sarah,
FL17-75 B,180,83,,,,sarah,
TJ17-38,235,52,,,,sarah,in diatreme
TJ17-38,258,54,,,,sarah,in diatreme
TJ17-38,0,78,,,,sarah,in diatreme
TJ17-38,151,83,,,,sarah,LL offset
TJ17-38,252,82,,,,sarah,
TJ17-38,144,80,,,"red, white",sarah,NL offset
TJ17-38,122,83,,,red stained,sarah,
TJ17-38,283,82,,,red stained,sarah,
TJ17-38,285,88,,,red stained,sarah,
TJ17-38,36,89,,,red stained,sarah,
TJ17-38,70,85,,,red stained,sarah,
TJ17-38,231,81,,,red stained,sarah,
TJ17-38,300,80,,,red stained,sarah,
TJ17-38,195,85,,,,sarah,
TJ17-38,226,86,,,,sarah,xcuts red
TJ17-38,212,65,,,,sarah,
TJ17-38,199,42,,,,sarah,xcuts red
EY17-06,185,76,,,,sarah,
EY17-07,210,80,,,green,sarah,
EY17-07,333,75,,,green,sarah,
EY17-07,58,88,,,green,sarah,
EY17-07,179,72,,,green,sarah,
EY17-07,189,79,,,green,sarah,
EY17-07,285,59,,,green,sarah,
EY17-07,85,56,,,,sarah,
EY17-07,90,83,,,,sarah,
EY17-07,185,85,,,,sarah,
FL17-76,91,60,,,,sarah,
FL17-76,93,68,,,,sarah,
FL17-76,78,74,,,,sarah,
FL17-76,24,58,,,,sarah,BIG
FL17-76,100,87,,,,sarah,
FL17-76,109,87,,,,sarah,
FL17-76,3,52,,,,sarah,
FL17-76,10,60,,,,sarah,
FL17-76,280,76,,,,sarah,
FL17-76,73,62,,,,sarah,
FL17-76,115,85,,,,sarah,
FL17-76,114,83,,,,sarah,
FL17-76,95,70,,,,sarah,
FL17-76,56,78,,,,sarah,
FL17-76,45,42,,,,sarah,
FL17-76,76,42,,,,sarah,
FL17-76,99,72,,,,sarah,
FL17-76,45,44,,,,sarah,
FL17-76,294,78,,,,sarah,BIG
FL17-76,76,72,,,,sarah,
FL17-77,260,78,,,,sarah,faulty
FL17-77,349,43,,,,sarah,
FL17-77,320,60,,,matte orange,sarah,
FL17-77,7,73,,,,sarah,
FL17-77,19,85,,,,sarah,
FL17-77,262,68,,,,sarah,
FL17-77,274,68,,,,sarah,
FL17-77,322,90,,,matte orange,sarah,
FL17-77,19,69,,,,sarah,"big, RL shear"
FL17-77,36,57,,,,sarah,
FL17-77,51,42,,,,sarah,
FL17-77,101,70,,,,sarah,
FL17-77,358,80,,,,sarah,dike margin
FL17-79,353,43,,,,sarah,
FL17-79,347,87,,,,sarah,
FL17-79,52,66,,,,sarah,
FL17-79,1,58,,,,sarah,
FL17-79,270,85,,,,sarah,
FL17-79,90,50,,,,sarah,"photo, LL shear"
FL17-79,100,32,,,,sarah,
FL17-79,120,88,,,,sarah,
FL17-79,16,58,,,,sarah,
FL17-81,340,62,,,matte orange,sarah,
FL17-81,3,32,,,,sarah,
FL17-81,35,52,,,,sarah,
FL17-81,45,56,,,,sarah,
FL17-81,20,41,,,,sarah,
FL17-81,15,58,,,,sarah,
FL17-81,62,78,,,,sarah,
FL17-81,62,70,,,,sarah,
FL17-81,335,63,,,matte orange,sarah,
FL17-83,320,88,,,,sarah,
FL17-83,320,86,,,,sarah,
FL17-83,26,43,,,,sarah,
FL17-83,30,58,,,,sarah,
FL17-83,344,86,,,,sarah,
FL17-83,150,84,,,,sarah,
FL17-83,63,68,,,,sarah,
FL17-84,337,48,,,,sarah,
FL17-84,75,70,,,,sarah,
FL17-84,183,30,,,,sarah,
FL17-84,59,72,,,,sarah,
FL17-84,56,62,,,,sarah,
FL17-84,300,56,,,,sarah,big
FL17-84,20,58,,,,sarah,
FL17-84,72,70,,,,sarah,
FL17-84,342,45,,,,sarah,
FL17-84,325,42,,,,sarah,
FL17-84,167,32,,,,sarah,
FL17-84,2,62,,,,sarah,
FL17-84,100,68,,,,sarah,
FL17-84,354,63,,,,sarah,
FL17-84,260,80,,,,sarah,
FL17-84,77,70,,,,sarah,
FL17-84,60,68,,,,sarah,
FL17-85,5,58,,,,sarah,
FL17-85,338,78,,,,sarah,
FL17-85,333,87,,,,sarah,
FL17-85,50,90,,,,sarah,
FL17-85,160,85,,,,sarah,
FL17-85,82,80,,,,sarah,
FL17-85,339,88,,,,sarah,
FL17-85,333,90,,,,sarah,
FL17-85,265,80,,,,sarah,
FL17-85,13,65,,,,sarah,
FL17-85,45,52,,,,sarah,
FL17-85,35,53,,,,sarah,
FL17-85,86,60,,,,sarah,
FL17-85,338,53,,,,sarah,
FL17-85,65,60,,,,sarah,
FL17-85,230,75,,,,sarah,
FL17-86,10,58,,,,sarah,
FL17-86,312,62,,,,sarah,
FL17-86,34,86,,,,sarah,big
FL17-86,43,82,,,,sarah,
FL17-86,335,72,,,,sarah,
FL17-86,277,88,,,,sarah,
FL17-86,38,76,,,,sarah,
FL17-86,64,72,,,,sarah,
FL17-86,313,53,,,,sarah,
FL17-86,50,88,,,,sarah,
FL17-86,46,82,,,,sarah,
FL17-86,156,58,,,,sarah,
FL17-86,215,75,,,,sarah,
FL17-86,173,30,,,,sarah,
FL17-86,18,70,,,,sarah,
FL17-86,245,80,,,,sarah,
FL17-86,44,70,,,,sarah,
FL17-86,213,88,,,,sarah,
FL17-86,44,60,,,,sarah,big
FL17-86,26,85,,,,sarah,
FL17-86,270,78,,,,sarah,
FL17-86,4,85,,,,sarah,
FL17-86,105,82,,,,sarah,
FL17-86,287,77,,,,sarah,big
FL17-86,110,90,,,,sarah,zone
FL17-87,336,60,,,,sarah,
FL17-87,342,64,,,,sarah,
FL17-87,304,36,,,,sarah,
FL17-87,26,90,,,,sarah,
FL17-87,70,56,,,,sarah,
FL17-87,90,60,,,,sarah,
FL17-87,29,76,,,,sarah,
FL17-87,325,84,,,,sarah,
FL17-87,90,72,,,,sarah,
FL17-87,65,76,,,,sarah,
FL17-87,14,66,,,,sarah,
FL17-87,104,47,,,,sarah,
FL17-87,34,53,,,,sarah,
FL17-87,20,85,,,,sarah,
FL17-87,25,66,,,,sarah,
FL17-87,34,76,,,,sarah,
FL17-87,54,90,,,,sarah,
FL17-88,45,60,,,,sarah,
FL17-88,75,80,,,,sarah,
FL17-88,63,42,,,,sarah,
FL17-88,70,88,,,,sarah,
FL17-88,111,62,,,,sarah,
FL17-88,141,90,,,,sarah,
FL17-88,182,77,,,,sarah,
FL17-88,310,50,,,,sarah,
FL17-88,330,56,,,,sarah,
FL17-88,15,87,,,,sarah,thru outcrop
FL17-88,317,30,,,,sarah,
FL17-88,351,77,,,,sarah,
FL17-88,176,70,,,,sarah,
FL17-88,40,87,,,,sarah,
FL17-88,286,82,,,,sarah,
FL17-88,81,72,,,,sarah,
FL17-88,205,85,,,,sarah,
FL17-88,192,67,,,,sarah,
FL17-88,44,77,,,,sarah,
FL17-88,245,70,,,,sarah,
FL17-88,60,86,,,,sarah,
FL17-88,356,70,,,,sarah,
FL17-88,99,52,,,,sarah,
FL17-88,111,72,,,,sarah,
FL17-88,40,80,,,,sarah,big
FL17-89,52,86,,,,sarah,
FL17-89,43,90,,,,sarah,
FL17-89,235,80,,,,sarah,
FL17-89,45,90,,,,sarah,
FL17-89,0,71,,,,sarah,
FL17-89,320,58,,,,sarah,
FL17-89,20,85,,,,sarah,
FL17-89,147,45,,,,sarah,
FL17-89,25,75,,,,sarah,
FL17-89,318,82,,,,sarah,
FL17-89,130,60,,,,sarah,
FL17-89,118,52,,,,sarah,
FL17-89,321,40,,,,sarah,
FL17-89,136,60,,,,sarah,
FL17-89,133,82,,,,sarah,
FL17-90,342,72,,,,sarah,
FL17-91,238,82,,,,sarah,
TJ17-39,190,88,,,,sarah,
TJ17-39,136,58,,,,sarah,
TJ17-39,302,30,,,,sarah,
TJ17-39,92,42,,,,sarah,
TJ17-39,195,89,,,,sarah,
TJ17-39,307,53,,,,sarah,
TJ17-39,213,72,,,,sarah,
TJ17-39,312,80,,,,sarah,
TJ17-39,208,78,,,,sarah,
TJ17-39,90,40,,,,sarah,
TJ17-39,108,33,,,,sarah,
TJ17-39,341,90,,,,sarah,
TJ17-39,60,60,,,,sarah,
TJ17-39,15,80,,,,sarah,
TJ17-39,153,88,,,,sarah,
TJ17-39,25,90,,,,sarah,
TJ17-39,120,62,,,,sarah,
TJ17-39,135,85,,,,sarah,
TJ17-39,120,60,,,,sarah,gen. fabric veins + B.Z.s
TJ17-39,145,62,,,,sarah,gen. fabric veins + B.Z.s
TJ17-39,230,50,,,,sarah,gen. fabric veins + B.Z.s
TJ17-39,350,60,,,,sarah,gen. fabric veins + B.Z.s
TJ17-39,110,45,,,,sarah,gen. fabric veins + B.Z.s
TJ17-39,105,78,,,,sarah,gen. fabric veins + B.Z.s
TJ17-39,190,90,,,,sarah,gen. fabric veins + B.Z.s
TJ14-01,1,60,,,red,sarah,
TJ14-01,178,67,,,red,sarah,
TJ14-01,205,86,,,red,sarah,
TJ14-01,26,50,,,red,sarah,
TJ14-01,53,44,,,red,sarah,
TJ14-04,145,53,,,,sarah,
TJ14-04,74,84,,,,sarah,
TJ14-04,73,54,,,,sarah,
TJ14-04,130,40,,,,sarah,
TJ14-04,225,36,,,,sarah,
TJ14-04,154,75,,,,sarah,
TJ14-04,202,78,,,,sarah,
TJ14-04,111,17,,,,sarah,
TJ14-04,224,39,,,,sarah,
TJ14-04,134,60,,,,sarah,
TJ14-04,130,18,,,,sarah,
TJ14-04,197,70,,,,sarah,
TJ14-04,144,88,,,,sarah,
TJ14-04,94,60,,,,sarah,
TJ14-04,181,64,,,,sarah,
TJ14-04,223,46,,,,sarah,
TJ14-04,168,86,,,,sarah,
TJ14-04,165,90,,,,sarah,
TJ14-04,92,72,,,,sarah,
TJ14-04,2,80,,,,sarah,
TJ14-04,83,42,,,,sarah,
TJ14-04,348,82,,,,sarah,
TJ14-04,2,77,,,,sarah,
TJ14-04,226,24,,,,sarah,
TJ14-04,71,77,,,,sarah,
TJ14-04,335,78,,,,sarah,
TJ14-04,58,70,,,,sarah,
TJ14-04,190,40,,,,sarah,
TJ14-04,210,30,,,,sarah,
TJ14-04,168,8,,,,sarah,
TJ14-04,253,87,,,,sarah,
TJ14-04,160,87,,,,sarah,
TJ14-05,216,52,,,,sarah,
TJ14-05,180,75,,,,sarah,
TJ14-05,235,38,,,,sarah,
TJ14-05,56,88,,,,sarah,
TJ14-05,220,58,,,,sarah,
TJ14-05,224,44,,,,sarah,
TJ14-05,138,72,,,,sarah,
TJ14-05,180,90,,,,sarah,
TJ14-05,162,68,,,,sarah,
TJ14-05,42,85,,,,sarah,
TJ14-05,252,42,,,,sarah,
TJ14-05,213,45,,,,sarah,
TJ14-05,352,87,,,,sarah,
TJ14-07,140,90,,,,sarah,
TJ14-07,163,80,,,,sarah,
TJ14-07,67,82,,,,sarah,
TJ14-07,171,90,,,,sarah,
TJ14-07,337,82,,,,sarah,
TJ14-07,160,80,,,,sarah,
TJ14-07,222,74,,,,sarah,
TJ14-07,205,82,,,,sarah,
TJ14-07,203,87,,,,sarah,
TJ14-07,206,80,,,,sarah,
TJ14-07,250,90,,,,sarah,
TJ14-07,172,88,,,,sarah,
TJ14-07,174,80,,,,sarah,
TJ14-07,64,70,,,,sarah,
TJ14-07,195,90,,,,sarah,
TJ14-07,296,80,,,,sarah,
TJ14-07,303,88,,,,sarah,
TJ14-07,112,46,,,,sarah,
TJ14-09,156,87,,,,sarah,
TJ14-09,340,88,,,,sarah,
TJ14-09,161,90,,,,sarah,
TJ14-09,175,71,,,,sarah,
TJ14-09,275,88,,,,sarah,
TJ14-09,171,74,,,,sarah,
TJ14-09,134,52,,,,sarah,
TJ14-09,182,56,,,,sarah,
TJ14-09,71,80,,,,sarah,
TJ14-09,180,75,,,,sarah,
FL14-11,22,90,,,,sarah,in dike
FL14-11,52,80,,,,sarah,
FL16-64,85,67,,,,sarah,
FL16-64,21,83,,,,sarah,
FL16-64,315,62,,,,sarah,
FL16-64,28,51,,,,sarah,
FL16-66 A,184,83,,,,sarah,
FL16-66 A,45,60,,,,sarah,
FL16-66 A,14,59,,,,sarah,
FL16-66 A,206,78,,,,sarah,
FL16-66 A,265,50,,,,sarah,
FL16-66 A,210,90,,,,sarah,
FL16-66 A,335,32,,,,sarah,
FL16-66 A,25,70,,,,sarah,
FL16-66 A,182,79,,,,sarah,
FL16-66 A,14,76,,,,sarah,
FL16-66 A,200,72,,,,sarah,
FL16-66 A,195,80,,,,sarah,
FL16-66 A,22,73,,,,sarah,
FL16-66 A,346,76,,,,sarah,
FL16-66 A,88,80,,,,sarah,
FL16-66 A,140,68,,,,sarah,
FL16-66 A,61,72,,,,sarah,
FL16-66 A,353,86,,,,sarah,
FL16-66 A,306,40,,,,sarah,
FL16-66 B,8,79,,,,sarah,
FL16-66 B,3,6,,,,sarah,
FL16-66 B,46,77,,,,sarah,
FL16-66 B,24,77,,,,sarah,
FL16-66 B,28,77,,,,sarah,
FL16-66 B,10,87,,,,sarah,
FL16-66 B,15,78,,,,sarah,
FL16-66 B,319,18,,,,sarah,
FL16-66 B,128,71,,,,sarah,
FL16-66 B,348,78,,,,sarah,
FL16-66 B,18,80,,,,sarah,
FL16-66 B,344,72,,,,sarah,
FL16-66 B,40,82,,,,sarah,
FL16-66 B,148,81,,,,sarah,
FL16-66 B,237,63,,,,sarah,
FL16-66 B,354,80,,,,sarah,
FL16-66 B,355,72,,,,sarah,
FL16-66 B,242,90,,,,sarah,
FL16-66 B,314,69,,,,sarah,
FL16-66 B,81,82,,,,sarah,
FL16-66 B,37,65,,,,sarah,
FL16-66 B,350,78,,,,sarah,
FL16-66 B,308,77,,,,sarah,
FL16-66 B,0,85,,,,sarah,
FL16-66 B,101,72,,,,sarah,
FL16-66 B,24,80,,,,sarah,
FL16-66 B,0,82,,,,sarah,
FL16-66 B,194,78,,,,sarah,
